Date,Open,High,Low,Close,Volume
2023-06-27,46.17,48.55,44.86,48.13,3478310
2023-06-28,46.96,48.39,46.36,47.51,2913096
2023-06-29,48.15,48.82,46.54,48.41,3296418
2023-06-30,50.0,51.38,49.21,50.98,4321434
2023-07-03,50.31,51.78,50.24,50.84,1733334
2023-07-05,50.3,51.7,49.56,50.61,2442695
2023-07-06,49.05,49.71,47.94,49.03,2488956
2023-07-07,49.2,53.26,49.2,51.46,3127186
2023-07-10,51.0,52.73,50.89,51.8,1826476
2023-07-11,52.25,52.84,50.17,50.86,2560430
2023-07-12,51.51,51.69,48.81,49.96,3760175
2023-07-13,51.76,52.99,51.15,52.33,2226866
2023-07-14,51.65,52.3,50.15,50.46,2569498
2023-07-17,50.59,51.77,49.895,51.14,1609285
2023-07-18,49.88,49.88,48.05,48.37,3574745
2023-07-19,48.71,49.7,48.08,49.62,2314560
2023-07-20,48.405,48.69,46.02,46.7,2279040
2023-07-21,46.56,47.23,45.35,46.01,2564013
2023-07-24,46.0,46.7558,45.57,46.03,1828326
2023-07-25,46.62,47.51,46.18,47.28,1687114
2023-07-26,47.22,47.48,45.97,47.12,1609825
2023-07-27,47.89,48.32,46.68,47.14,2123431
2023-07-28,48.33,48.33,46.29,46.57,1856414
2023-07-31,46.55,47.79,46.55,47.36,1420085
2023-08-01,46.94,47.81,46.33,46.94,2147822
2023-08-02,45.64,46.63,45.16,46.1,2403216
2023-08-03,45.57,47.56,45.08,47.02,2244176
2023-08-04,46.95,51.26,46.71,50.16,4163885
2023-08-07,50.42,51.61,49.88,50.67,3687602
2023-08-08,49.45,49.95,48.35,49.91,2426543
2023-08-09,49.25,49.515,47.08,47.21,2220093
2023-08-10,46.96,48.62,46.44,46.67,2533085
2023-08-11,45.9,46.035,44.34,45.18,3660760
2023-08-14,44.22,47.68,44.11,47.61,2947757
2023-08-15,47.58,48.88,46.68,47.01,4928656
2023-08-16,35.74,36.48,29.6001,32.97,33289454
2023-08-17,33.3,34.55,32.24,33.44,9009831
2023-08-18,32.62,34.8,32.62,34.45,4634363
2023-08-21,34.39,35.79,34.09,35.69,2924552
2023-08-22,36.28,36.86,35.64,36.51,2892095
2023-08-23,35.89,37.69,35.5202,37.62,3121634
2023-08-24,38.39,38.9,35.28,35.42,4351116
2023-08-25,35.25,35.82,34.62,35.39,1923414
2023-08-28,35.53,36.545,35.48,35.96,1588832
2023-08-29,35.99,37.13,35.79,36.86,2177015
2023-08-30,36.3,37.225,36.01,36.45,1570691
2023-08-31,36.79,37.99,36.78,37.63,1922078
2023-09-01,38.12,38.31,37.3,37.54,1218230
2023-09-05,36.02,36.6,35.38,35.66,3377928
2023-09-06,35.23,35.48,34.49,34.88,2236927
2023-09-07,34.57,34.57,33.11,33.55,2711949
2023-09-08,33.16,33.68,33.15,33.2,1671996
2023-09-11,33.72,33.82,32.245,32.83,2517088
2023-09-12,32.87,33.32,32.2094,32.76,1952853
2023-09-13,32.97,33.04,32.47,32.72,1606304
2023-09-14,33.01,33.86,32.41,33.75,2401704
2023-09-15,33.26,33.26,32.1,32.41,4474847
2023-09-18,32.18,32.505,31.73,32.0,2115368
2023-09-19,31.84,31.84,30.52,30.74,3499615
2023-09-20,30.91,31.1564,30.11,30.15,2626657
2023-09-21,29.59,29.9,28.47,28.92,3034282
2023-09-22,29.79,32.43,29.53,31.27,9173671
2023-09-25,30.81,32.53,30.81,32.18,3209630
2023-09-26,31.68,32.25,31.57,31.76,1699731
2023-09-27,31.81,32.295,31.23,31.97,1320770
2023-09-28,32.04,32.65,31.6221,32.11,2568168
2023-09-29,32.87,33.24,32.57,32.64,1420305
2023-10-02,32.71,32.82,31.961,32.33,1131467
2023-10-03,31.76,32.0,31.12,31.29,2485457
2023-10-04,31.44,31.44,30.33,30.89,1425419
2023-10-05,30.52,30.91,30.115,30.54,1390655
2023-10-06,30.14,31.55,29.83,31.21,1416842
2023-10-09,30.56,31.15,30.16,31.0,1287369
2023-10-10,35.01,35.439,32.92,33.06,7260848
2023-10-11,34.8,36.09,34.05,34.79,4331684
2023-10-12,34.83,34.84,33.38,33.97,1614948
2023-10-13,34.04,34.18,32.56,32.72,1399875
2023-10-16,32.72,34.16,32.56,33.94,1183144
2023-10-17,32.64,34.4,32.629,33.98,1157004
2023-10-18,33.3,33.6,32.37,32.5,1237133
2023-10-19,32.43,32.64,31.58,31.94,1379815
2023-10-20,31.86,31.99,30.99,31.01,988530
2023-10-23,30.71,31.67,30.575,30.98,1081985
2023-10-24,30.98,31.92,30.86,31.36,1166273
2023-10-25,30.92,31.31,30.24,30.46,1370465
2023-10-26,30.1,30.195,28.855,29.36,2519244
2023-10-27,29.76,29.99,28.93,29.15,1254371
2023-10-30,29.5,29.6,28.74,29.19,2432911
2023-10-31,29.31,29.98,29.01,29.6,2052673
2023-11-01,29.3,29.43,28.62,29.35,2106752
2023-11-02,30.29,31.23,30.03,31.02,2275551
2023-11-03,31.86,33.24,31.86,32.85,2073548
2023-11-06,32.83,33.12,32.37,32.82,2986617
2023-11-07,33.18,33.91,32.09,32.82,4371801
2023-11-08,32.81,35.1,32.81,34.66,2819001
2023-11-09,34.58,34.96,33.0,33.33,2025568
2023-11-10,33.53,34.02,32.55,33.97,1270203
2023-11-13,33.58,33.895,32.85,33.84,1115001
2023-11-14,35.0,35.9,34.82,35.43,1686014
2023-11-15,35.61,36.67,35.48,36.1,1947815
2023-11-16,35.5,35.86,34.95,35.47,1368353
2023-11-17,35.84,36.2062,35.55,36.07,1068816
2023-11-20,36.01,36.69,35.85,36.4,984626
2023-11-21,35.8,36.16,34.98,35.12,949155
2023-11-22,35.79,36.42,35.64,36.02,1095476
2023-11-24,36.05,36.39,35.84,36.14,427249
2023-11-27,35.83,36.51,35.41,36.26,1076268
2023-11-28,36.4,36.52,35.7938,36.09,1019691
2023-11-29,36.59,37.735,36.59,37.26,1222372
2023-11-30,37.34,37.38,36.28,36.79,1433245
2023-12-01,36.48,38.24,36.09,38.22,1485098
2023-12-04,37.81,39.34,37.5,39.2,1974305
2023-12-05,38.68,39.07,37.65,38.73,1783465
2023-12-06,39.41,40.38,38.77,38.99,1516977
2023-12-07,39.17,40.505,38.91,40.42,1781445
2023-12-08,40.17,41.81,40.04,41.38,1761403
2023-12-11,41.15,42.28,40.68,41.85,1575509
2023-12-12,41.89,42.18,40.9,41.82,1766313
2023-12-13,41.11,42.42,40.11,42.24,2959389
2023-12-14,42.68,44.91,42.67,44.11,2566348
2023-12-15,44.63,44.97,43.285,43.84,3837347
2023-12-18,43.84,43.85,42.8,43.19,1305069
2023-12-19,43.44,44.24,43.265,44.21,1178006
2023-12-20,43.7,44.19,42.71,42.77,1099496
2023-12-21,43.68,44.01,43.0775,44.01,915655
2023-12-22,43.87,44.735,43.57,44.61,967399
2023-12-26,44.63,45.79,44.52,45.43,1169869
2023-12-27,45.7,45.74,44.7,44.81,944555
2023-12-28,44.77,45.01,44.43,44.81,703868
2023-12-29,44.5,44.7,43.51,43.53,841076
2024-01-02,43.29,43.34,41.8598,42.12,1718375
2024-01-03,41.46,41.48,40.55,40.86,1310055
2024-01-04,40.95,40.95,40.12,40.6,1928715
2024-01-05,40.33,42.0,40.2,41.17,1725582
2024-01-08,41.17,42.95,41.01,42.32,1624219
2024-01-09,41.62,42.46,41.5101,42.37,1698845
2024-01-10,42.5,43.09,41.76,41.79,1239408
2024-01-11,42.06,42.95,40.87,42.5,1604466
2024-01-12,42.75,42.75,41.51,41.75,1265838
2024-01-16,42.83,45.84,42.3,45.16,3220300
2024-01-17,44.2,44.65,43.24,44.1,1813929
2024-01-18,45.39,46.12,45.05,45.73,2274530
2024-01-19,45.96,46.48,45.025,46.17,3032686
2024-01-22,46.545,47.71,46.2,47.0,2384367
2024-01-23,46.89,47.73,46.41,47.67,1582670
2024-01-24,48.05,49.57,47.51,48.0,2655601
2024-01-25,48.5,48.645,47.57,47.73,1369115
2024-01-26,47.6,47.99,47.22,47.31,1749997
2024-01-29,47.66,48.94,47.4453,48.93,1592255
2024-01-30,48.74,50.11,48.52,48.69,4137609
2024-01-31,47.87,49.45,47.5,47.54,1805670
2024-02-01,48.0,48.8,47.14,48.79,1253127
2024-02-02,48.54,49.5,47.94,49.13,2518116
2024-02-05,49.25,49.74,47.6624,49.42,5497544
2024-02-06,58.48,59.86,55.0,58.0,11648956
2024-02-07,59.29,63.37,58.63,61.89,7133957
2024-02-08,61.0,63.63,59.84,61.81,3678115
2024-02-09,61.91,63.29,61.4,62.35,2649262
2024-02-12,62.46,63.62,61.34,61.9,3609696
2024-02-13,58.96,60.97,58.13,60.57,2685964
2024-02-14,61.25,62.66,60.92,62.01,2386985
2024-02-15,62.02,62.86,60.22,60.51,1672876
2024-02-16,60.18,61.19,59.57,59.72,1551489
2024-02-20,59.0,59.0,55.62,56.78,3615235
